,year,snow,prcp_cm,max_celsius,min_celsius,lat,long,index,stn,mo,da,sndp_cm
49,1998.0,7499948.17,34378.7476,33.888888888888886,-31.77777777777778,45.38656993999983,-73.30004660353592,,,,,
50,1999.0,8569139.326,45870.9014,38.27777777777778,-30.5,45.38656993999983,-73.30004660353592,,,,,
51,2000.0,8335612.996,14211.300000000001,34.388888888888886,-32.0,45.38656993999983,-73.30004660353592,,,,,
52,2001.0,7886132.056,3721.1254000000004,36.22222222222222,-29.5,45.38656993999983,-73.30004660353592,,,,,
53,2002.0,16394995.658,2818.0792,5537.722222222223,-24.27777777777778,45.38656993999983,-73.30004660353592,,,,,
54,2003.0,35265739.476,3037.2304,5537.722222222223,-43.22222222222222,45.38656993999983,-73.30004660353592,,,,,
55,2004.0,54534437.794,5810.504,5537.722222222223,-40.5,45.38656993999983,-73.30004660353592,,,,,
56,2005.0,631287494.852,8225033.9690000005,5537.722222222223,-48.888888888888886,45.38656993999983,-73.30004660353592,,,,,
57,2006.0,298671192.852,3380521.5854,5537.722222222223,-46.0,45.38656993999983,-73.30004660353592,,,,,
58,2007.0,115187090.428,119265.3444,5537.722222222223,-39.72222222222222,45.38656993999983,-73.30004660353592,,,,,
59,2008.0,136910355.592,129252.42120000001,5537.722222222223,-44.388888888888886,45.38656993999983,-73.30004660353592,,,,,
60,2009.0,146828307.05400002,72516.4666,5537.722222222223,-46.0,45.38656993999983,-73.30004660353592,,,,,
61,2010.0,169258514.924,44646.1642,5537.722222222223,-42.77777777777778,45.38656993999983,-73.30004660353592,,,,,
62,2011.0,205134925.264,49683.949400000005,5537.722222222223,-42.888888888888886,45.38656993999983,-73.30004660353592,,,,,
63,2012.0,218702771.89000002,31829.8322,5537.722222222223,-46.388888888888886,45.38656993999983,-73.30004660353592,,,,,
